sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
TC0004_UpdatePlanDetails:/login.html,40,35,2,89,29.819362417731202,0.0,3.3467202141900936,4.252034178380187,1301.0
TC0005_AddNewEvents:/login.html,40,50,3,157,46.55426940679018,0.0,3.90625,4.962921142578125,1301.0
TC0006_AddNewOrg:/login.html,40,79,3,201,81.39379199300153,0.0,3.3200531208499338,4.218153427954848,1301.0
TC0007_UpdatePlanSegment:/login.html,40,138,2,425,167.0731501468743,0.0,1.323582939015916,1.6816224645114324,1301.0
TC0008_AddNewGoals:/login.html,40,628,3,3083,1128.4786927540988,0.0,1.0256147278274916,1.3030515243198892,1301.0
TC0009_UpdateSameTask:/login.html,40,641,2,3061,1120.3754546467894,0.0,1.3387328893202584,1.700870594732086,1301.0
TC0010_AddFlow:/login.html,60,269,2,3052,744.0442011959594,0.0,1.4048232264106766,1.784838884336221,1301.0
TC0011_UpdatePhase:/login.html,40,1026,2,3044,1345.247846820429,0.0,0.9672115291614276,1.2288498041396654,1301.0
TC0012_UpdateAgent:/login.html,40,1006,2,3101,1375.4689561654961,0.0,1.162756896601843,1.477291721170896,1301.0
TC0005_AddNewEvents:/login.do,20,7641,427,9858,3508.8668323976035,0.0,2.0253164556962027,44.30587420886076,22401.05
TC0006_AddNewOrg:/login.do,20,7268,355,11555,3189.4263320384125,0.0,1.7204301075268817,39.839213709677416,23712.3
TC0013_UpdatePlace:/login.html,60,135,2,594,216.62197680137012,0.0,1.4605647517039921,1.8556589277020448,1301.0
TC0014_UpdateTransmissionMedia:/login.html,40,1217,3,3233,1439.1104524583927,0.0,0.9883864591055103,1.2557527180627626,1301.0
TC0006_AddNewOrg:/,40,247,2,8929,1393.4082852398287,0.0,3.4713182330990193,4.81662354638549,1420.85
TC0015_UpdateOrg:/login.html,40,1385,3,3201,1509.2764605515454,0.0,0.9816914543758896,1.247246662249055,1301.0
TC0016_UpdateRoles:/login.html,40,1261,3,3179,1473.6297955643406,0.0,1.2468827930174564,1.5841743298004989,1301.0
TC0005_AddNewEvents:/,40,107,2,3162,495.9094366666156,0.0,4.119888763003399,3.1944225396539294,793.975
TC0004_UpdatePlanDetails:/login.do,20,6888,590,10322,3757.801685826436,0.0,1.9364833462432223,42.36274796064098,22401.15
TC0007_UpdatePlanSegment:/login.do,20,6736,153,11531,2768.9166992706732,0.0,1.7310022503029254,42.300775840617966,25023.65
TC0007_UpdatePlanSegment:/;jsessionid=1xt36437vclwczwcyw7iqm4eq,20,956,2,9136,2633.4457707535958,0.0,1.607717041800643,6.449473095860129,4107.85
TC0005_AddNewEvents:/home,20,24,5,137,31.112537665706412,0.0,2.145002145002145,2.725241983054483,1301.0
TC0005_AddNewEvents:/plan,180,16,3,175,24.655550548294524,0.0,18.96133993468872,3.894728352470241,210.33333333333334
TC0007_UpdatePlanSegment:/home,20,22,2,147,35.82261855308737,0.0,1.590583744234134,3.782995292866232,2435.45
TC0007_UpdatePlanSegment:/plan,100,176,3,10285,1087.9163928813648,0.0,3.3896007050369468,10.931263664327842,3302.34
TC0007_UpdatePlanSegment:/plan?wicket:interface=:1:indicator:big-form:sg-editor:mo:aspect:name::IBehaviorListener:0:-1&random=0.3922618456124106,20,34,3,459,98.2315631556375,0.0,0.7512865782652793,0.051577584425829236,70.3
TC0010_AddFlow:/login.do,20,5555,591,8063,2042.9206023485099,0.0,1.8243181610872936,44.58115151532427,25023.65
TC0010_AddFlow:/;jsessionid=n2q7y7rm3mcn1ij525zgqo2at,20,826,2,8486,2333.2944622357463,0.0,1.8599460615642145,7.461308036129452,4107.85
TC0005_AddNewEvents:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:incidents:eventsDiv:event:1:name-container:name-input::IBehaviorListener:0:-1&random=0.09016340483185992,20,11,4,48,10.444496158264409,0.0,2.224199288256228,0.16073315169039146,74.0
TC0010_AddFlow:/home,20,68,4,1139,245.89186647792968,0.0,1.6914749661705006,4.022951861679634,2435.45
TC0006_AddNewOrg:/home,20,173,5,3181,690.1596101627507,0.0,1.8040772145047808,2.1870031740483493,1241.35
TC0008_AddNewGoals:/login.do,20,7188,687,11424,2101.4274975596936,0.0,1.7507002801120448,45.02402767747724,26334.95
TC0004_UpdatePlanDetails:/;jsessionid=1vunvdm5lq1v614sgl9t7lzpr4,20,440,3,5097,1215.1612763333105,0.0,2.056343820686819,8.488844334772773,4227.2
TC0008_AddNewGoals:/;jsessionid=v4qj4t58e12cxtomr3byrdrp,20,659,2,5506,1227.6680699602805,0.0,1.6701461377870566,17.313413361169104,10615.2
TC0005_AddNewEvents:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:incidents:eventsDiv:event:1:confirmed::IBehaviorListener:1:-1&random=0.25871927449742615,20,23,5,112,31.30411314827494,0.0,2.2535211267605635,0.16285211267605634,74.0
TC0010_AddFlow:/plan,300,91,3,6084,601.021316723089,0.0,7.193037140048433,17.614207259872444,2507.556666666667
TC0006_AddNewOrg:/plan,220,10,3,117,13.625373601671406,0.0,20.430906389301636,3.7020134890416045,185.54545454545453
TC0004_UpdatePlanDetails:/home,20,507,3,9807,2133.412655816966,0.0,1.9036740909956216,4.527639711831334,2435.45
TC0007_UpdatePlanSegment:/logout,20,22,7,138,30.251611527321977,0.0,0.6874742197167606,0.873441367042486,1301.0
TC0008_AddNewGoals:/home,20,534,5,1741,672.3103654563122,0.0,1.559697418700772,17.258722120408642,11331.0
TC0004_UpdatePlanDetails:/plan,100,16,3,109,16.80279441045447,0.0,9.442870632672332,2.835351009206799,307.47
TC0004_UpdatePlanDetails:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:name::IBehaviorListener:0:-1&random=0.005395617343375569,20,14,5,30,7.790378681424928,0.0,1.9107671730199676,0.13808278398777107,74.0
TC0010_AddFlow:/plan?wicket:interface=:1:indicator:big-form:segment:receives:flows-div:flows:0:flow:name::IBehaviorListener:0:-1&random=0.9942259558057822,20,81,5,1466,317.58509095988745,0.0,0.6726532808663774,0.049069531328826556,74.7
TC0010_AddFlow:/plan?wicket:interface=:1:indicator:big-form:segment:receives:flows-div:flows:0:flow:intent::IBehaviorListener:0:-1&random=0.37325538123256385,20,203,4,3897,847.44415007716,0.0,0.5947955390334573,0.3916705390334573,674.3
TC0007_UpdatePlanSegment:/,20,18,4,158,33.38697350764217,0.0,0.6903931789153923,0.8771499275087162,1301.0
TC0008_AddNewGoals:/plan,160,771,3,8404,1603.398477538705,0.0,4.238073795459964,67.23053259012529,16244.1875
TC0005_AddNewEvents:/segment.png,20,21,5,100,23.689396362085716,0.0,2.30361667818475,2.926762986639023,1301.0
TC0010_AddFlow:/plan?wicket:interface=:1:indicator:big-form:segment:receives:flows-div:flows:0:flow:other:firstChoice::IBehaviorListener:0:-1&random=0.7691024521234556,20,11,4,49,11.103603018840326,0.0,0.49725267894880787,0.07832700890082296,161.3
TC0004_UpdatePlanDetails:/logout,20,20,6,47,13.198863587445699,0.0,1.9221528111484865,2.442110163382989,1301.0
TC0005_AddNewEvents:/logout,20,25,7,110,24.337779274206593,0.0,2.3073373327180433,2.9314901072911863,1301.0
TC0004_UpdatePlanDetails:/,20,11,5,28,6.512296062065976,0.0,1.9219680953296174,2.4418754804920235,1301.0
TC0008_AddNewGoals:/plan?wicket:interface=:1:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:category::IBehaviorListener:0:-1&random=0.7321752379604155,20,324,5,1930,587.668041925031,0.0,0.7990411506192568,0.03733800689172992,47.85
TC0014_UpdateTransmissionMedia:/login.do,20,5651,425,7267,2475.2932331342063,0.0,1.9557989438685706,50.299653609671424,26335.45
TC0010_AddFlow:/plan?wicket:interface=:1:indicator:big-form:segment:receives:flows-div:flows:0:flow:other:secondChoice:secondChoice-input::IBehaviorListener:0:-1&random=0.829941064898804,20,39,4,601,129.05227622944122,0.0,0.4897879218298477,1.7541964876083656,3667.5
TC0006_AddNewOrg:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:tabs:panel:newInvolvedContainer:newInvolved::IBehaviorListener:0:-1&random=0.12481855407133524,20,13,4,55,14.966295466814758,0.0,1.9288263091908573,0.13938783875012056,74.0
TC0008_AddNewGoals:/plan?wicket:interface=:1:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:organization:name::IBehaviorListener:0:-1&random=0.047894925781012065,20,521,4,7929,1713.5005478551793,0.0,0.7159989976014033,2.188971154190384,3130.6
TC0006_AddNewOrg:/logout,20,23,7,107,27.463566774911087,0.0,1.9083969465648853,2.424633229961832,1301.0
TC0008_AddNewGoals:/plan?wicket:interface=:1:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:endsWithSegment::IBehaviorListener:0:-1&random=0.14848660448390094,20,150,4,1769,389.01635891052194,0.0,0.6065384848668648,0.6262628320798205,1057.3
TC0010_AddFlow:/logout,20,15,8,86,16.557400158237403,0.0,0.48443744701465424,0.615481561099673,1301.0
TC0008_AddNewGoals:/logout,20,76,7,404,112.8841330745823,0.0,0.5333048904058451,0.6775680297050823,1301.0
TC0010_AddFlow:/,20,12,4,91,18.631357975198693,0.0,0.484320135609638,0.6153325160431045,1301.0
TC0008_AddNewGoals:/,20,18,5,81,22.109443683638897,0.0,0.533447135388883,0.6777487530673211,1301.0
